"Index Name","Date","Open","High","Low","Close"
"NIFTY CHEMICALS","13 Mar 2015","-","-","-","4480.47"
"NIFTY CHEMICALS","12 Mar 2015","-","-","-","4478.44"
"NIFTY CHEMICALS","11 Mar 2015","-","-","-","4469.23"
"NIFTY CHEMICALS","10 Mar 2015","-","-","-","4479.22"
"NIFTY CHEMICALS","09 Mar 2015","-","-","-","4495.75"
"NIFTY CHEMICALS","05 Mar 2015","-","-","-","4571.13"
"NIFTY CHEMICALS","04 Mar 2015","-","-","-","4527.61"
"NIFTY CHEMICALS","03 Mar 2015","-","-","-","4617.86"
"NIFTY CHEMICALS","02 Mar 2015","-","-","-","4504.88"
"NIFTY CHEMICALS","28 Feb 2015","-","-","-","4431.39"
"NIFTY CHEMICALS","27 Feb 2015","-","-","-","4455.23"
"NIFTY CHEMICALS","26 Feb 2015","-","-","-","4357.56"
"NIFTY CHEMICALS","25 Feb 2015","-","-","-","4424.92"
"NIFTY CHEMICALS","24 Feb 2015","-","-","-","4468.78"
"NIFTY CHEMICALS","23 Feb 2015","-","-","-","4470.29"
"NIFTY CHEMICALS","20 Feb 2015","-","-","-","4506.16"
"NIFTY CHEMICALS","19 Feb 2015","-","-","-","4518.16"
"NIFTY CHEMICALS","18 Feb 2015","-","-","-","4519.75"
"NIFTY CHEMICALS","16 Feb 2015","-","-","-","4495.06"
"NIFTY CHEMICALS","13 Feb 2015","-","-","-","4522.41"
"NIFTY CHEMICALS","12 Feb 2015","-","-","-","4568.36"
"NIFTY CHEMICALS","11 Feb 2015","-","-","-","4524.23"
"NIFTY CHEMICALS","10 Feb 2015","-","-","-","4446.90"
"NIFTY CHEMICALS","09 Feb 2015","-","-","-","4402.40"
"NIFTY CHEMICALS","06 Feb 2015","-","-","-","4388.36"
"NIFTY CHEMICALS","05 Feb 2015","-","-","-","4455.68"
"NIFTY CHEMICALS","04 Feb 2015","-","-","-","4494.56"
"NIFTY CHEMICALS","03 Feb 2015","-","-","-","4496.35"
"NIFTY CHEMICALS","02 Feb 2015","-","-","-","4508.84"
"NIFTY CHEMICALS","30 Jan 2015","-","-","-","4545.75"
"NIFTY CHEMICALS","29 Jan 2015","-","-","-","4544.36"
"NIFTY CHEMICALS","28 Jan 2015","-","-","-","4527.31"
"NIFTY CHEMICALS","27 Jan 2015","-","-","-","4547.28"
"NIFTY CHEMICALS","23 Jan 2015","-","-","-","4540.57"
"NIFTY CHEMICALS","22 Jan 2015","-","-","-","4584.41"
"NIFTY CHEMICALS","21 Jan 2015","-","-","-","4578.51"
"NIFTY CHEMICALS","20 Jan 2015","-","-","-","4588.82"
"NIFTY CHEMICALS","19 Jan 2015","-","-","-","4592.34"
"NIFTY CHEMICALS","16 Jan 2015","-","-","-","4569.31"
"NIFTY CHEMICALS","15 Jan 2015","-","-","-","4604.01"
"NIFTY CHEMICALS","14 Jan 2015","-","-","-","4523.71"
"NIFTY CHEMICALS","13 Jan 2015","-","-","-","4470.54"
"NIFTY CHEMICALS","12 Jan 2015","-","-","-","4407.33"
"NIFTY CHEMICALS","09 Jan 2015","-","-","-","4400.50"
"NIFTY CHEMICALS","08 Jan 2015","-","-","-","4369.07"
"NIFTY CHEMICALS","07 Jan 2015","-","-","-","4321.90"
"NIFTY CHEMICALS","06 Jan 2015","-","-","-","4299.61"
"NIFTY CHEMICALS","05 Jan 2015","-","-","-","4441.12"
"NIFTY CHEMICALS","02 Jan 2015","-","-","-","4463.57"
"NIFTY CHEMICALS","01 Jan 2015","-","-","-","4441.59"
"NIFTY CHEMICALS","31 Dec 2014","-","-","-","4399.88"
"NIFTY CHEMICALS","30 Dec 2014","-","-","-","4342.15"
"NIFTY CHEMICALS","29 Dec 2014","-","-","-","4292.34"
"NIFTY CHEMICALS","26 Dec 2014","-","-","-","4249.05"
"NIFTY CHEMICALS","24 Dec 2014","-","-","-","4237.98"
"NIFTY CHEMICALS","23 Dec 2014","-","-","-","4261.09"
"NIFTY CHEMICALS","22 Dec 2014","-","-","-","4273.25"
"NIFTY CHEMICALS","19 Dec 2014","-","-","-","4212.33"
"NIFTY CHEMICALS","18 Dec 2014","-","-","-","4112.20"
"NIFTY CHEMICALS","17 Dec 2014","-","-","-","4004.04"
"NIFTY CHEMICALS","16 Dec 2014","-","-","-","4080.26"
"NIFTY CHEMICALS","15 Dec 2014","-","-","-","4136.74"
"NIFTY CHEMICALS","12 Dec 2014","-","-","-","4151.99"
"NIFTY CHEMICALS","11 Dec 2014","-","-","-","4233.71"
"NIFTY CHEMICALS","10 Dec 2014","-","-","-","4296.32"
"NIFTY CHEMICALS","09 Dec 2014","-","-","-","4248.49"
"NIFTY CHEMICALS","08 Dec 2014","-","-","-","4290.31"
"NIFTY CHEMICALS","05 Dec 2014","-","-","-","4344.53"
"NIFTY CHEMICALS","04 Dec 2014","-","-","-","4352.36"
"NIFTY CHEMICALS","03 Dec 2014","-","-","-","4328.72"
"NIFTY CHEMICALS","02 Dec 2014","-","-","-","4279.67"
"NIFTY CHEMICALS","01 Dec 2014","-","-","-","4262.64"
"NIFTY CHEMICALS","28 Nov 2014","-","-","-","4238.08"
"NIFTY CHEMICALS","27 Nov 2014","-","-","-","4125.57"
"NIFTY CHEMICALS","26 Nov 2014","-","-","-","4117.41"
"NIFTY CHEMICALS","25 Nov 2014","-","-","-","4120.94"
"NIFTY CHEMICALS","24 Nov 2014","-","-","-","4215.44"
"NIFTY CHEMICALS","21 Nov 2014","-","-","-","4198.12"
"NIFTY CHEMICALS","20 Nov 2014","-","-","-","4144.18"
"NIFTY CHEMICALS","19 Nov 2014","-","-","-","4140.39"
"NIFTY CHEMICALS","18 Nov 2014","-","-","-","4200.89"
"NIFTY CHEMICALS","17 Nov 2014","-","-","-","4182.84"
"NIFTY CHEMICALS","14 Nov 2014","-","-","-","4137.97"
"NIFTY CHEMICALS","13 Nov 2014","-","-","-","4091.11"
"NIFTY CHEMICALS","12 Nov 2014","-","-","-","4102.57"
"NIFTY CHEMICALS","11 Nov 2014","-","-","-","4081.67"
"NIFTY CHEMICALS","10 Nov 2014","-","-","-","4081.03"
"NIFTY CHEMICALS","07 Nov 2014","-","-","-","4063.47"
"NIFTY CHEMICALS","05 Nov 2014","-","-","-","4078.97"
"NIFTY CHEMICALS","03 Nov 2014","-","-","-","4122.57"
"NIFTY CHEMICALS","31 Oct 2014","-","-","-","4074.52"
"NIFTY CHEMICALS","30 Oct 2014","-","-","-","4026.44"
"NIFTY CHEMICALS","29 Oct 2014","-","-","-","3992.19"
"NIFTY CHEMICALS","28 Oct 2014","-","-","-","3983.77"
"NIFTY CHEMICALS","27 Oct 2014","-","-","-","4018.79"
"NIFTY CHEMICALS","23 Oct 2014","-","-","-","4070.56"
"NIFTY CHEMICALS","22 Oct 2014","-","-","-","4030.13"
"NIFTY CHEMICALS","21 Oct 2014","-","-","-","3962.71"
"NIFTY CHEMICALS","20 Oct 2014","-","-","-","3916.77"
"NIFTY CHEMICALS","17 Oct 2014","-","-","-","3925.08"
"NIFTY CHEMICALS","16 Oct 2014","-","-","-","3922.08"
"NIFTY CHEMICALS","14 Oct 2014","-","-","-","3998.94"
"NIFTY CHEMICALS","13 Oct 2014","-","-","-","3977.95"
"NIFTY CHEMICALS","10 Oct 2014","-","-","-","3977.73"
"NIFTY CHEMICALS","09 Oct 2014","-","-","-","4020.35"
"NIFTY CHEMICALS","08 Oct 2014","-","-","-","3989.88"
"NIFTY CHEMICALS","07 Oct 2014","-","-","-","4005.71"
"NIFTY CHEMICALS","01 Oct 2014","-","-","-","4039.08"
"NIFTY CHEMICALS","30 Sep 2014","-","-","-","4047.90"
"NIFTY CHEMICALS","29 Sep 2014","-","-","-","4040.85"
"NIFTY CHEMICALS","26 Sep 2014","-","-","-","3973.00"
"NIFTY CHEMICALS","25 Sep 2014","-","-","-","3925.21"
"NIFTY CHEMICALS","24 Sep 2014","-","-","-","4007.23"
"NIFTY CHEMICALS","23 Sep 2014","-","-","-","4027.56"
"NIFTY CHEMICALS","22 Sep 2014","-","-","-","4119.66"
"NIFTY CHEMICALS","19 Sep 2014","-","-","-","4086.27"
"NIFTY CHEMICALS","18 Sep 2014","-","-","-","4097.97"
"NIFTY CHEMICALS","17 Sep 2014","-","-","-","4000.70"
"NIFTY CHEMICALS","16 Sep 2014","-","-","-","4005.69"
"NIFTY CHEMICALS","15 Sep 2014","-","-","-","4187.25"
"NIFTY CHEMICALS","12 Sep 2014","-","-","-","4187.95"
"NIFTY CHEMICALS","11 Sep 2014","-","-","-","4154.73"
"NIFTY CHEMICALS","10 Sep 2014","-","-","-","4132.91"
"NIFTY CHEMICALS","09 Sep 2014","-","-","-","4130.41"
"NIFTY CHEMICALS","08 Sep 2014","-","-","-","4147.11"
"NIFTY CHEMICALS","05 Sep 2014","-","-","-","4109.44"
"NIFTY CHEMICALS","04 Sep 2014","-","-","-","4108.69"
"NIFTY CHEMICALS","03 Sep 2014","-","-","-","4099.45"
"NIFTY CHEMICALS","02 Sep 2014","-","-","-","4061.04"
"NIFTY CHEMICALS","01 Sep 2014","-","-","-","4034.55"
"NIFTY CHEMICALS","28 Aug 2014","-","-","-","3963.89"
"NIFTY CHEMICALS","27 Aug 2014","-","-","-","3959.19"
"NIFTY CHEMICALS","26 Aug 2014","-","-","-","3933.01"
"NIFTY CHEMICALS","25 Aug 2014","-","-","-","3915.12"
"NIFTY CHEMICALS","22 Aug 2014","-","-","-","3908.40"
"NIFTY CHEMICALS","21 Aug 2014","-","-","-","3853.58"
"NIFTY CHEMICALS","20 Aug 2014","-","-","-","3825.27"
"NIFTY CHEMICALS","19 Aug 2014","-","-","-","3756.17"
"NIFTY CHEMICALS","18 Aug 2014","-","-","-","3718.13"
"NIFTY CHEMICALS","14 Aug 2014","-","-","-","3621.70"
"NIFTY CHEMICALS","13 Aug 2014","-","-","-","3597.31"
"NIFTY CHEMICALS","12 Aug 2014","-","-","-","3631.45"
"NIFTY CHEMICALS","11 Aug 2014","-","-","-","3625.75"
"NIFTY CHEMICALS","08 Aug 2014","-","-","-","3599.17"
"NIFTY CHEMICALS","07 Aug 2014","-","-","-","3663.91"
"NIFTY CHEMICALS","06 Aug 2014","-","-","-","3694.05"
"NIFTY CHEMICALS","05 Aug 2014","-","-","-","3683.47"
"NIFTY CHEMICALS","04 Aug 2014","-","-","-","3638.35"
"NIFTY CHEMICALS","01 Aug 2014","-","-","-","3547.12"
"NIFTY CHEMICALS","31 Jul 2014","-","-","-","3584.38"
"NIFTY CHEMICALS","30 Jul 2014","-","-","-","3532.39"
"NIFTY CHEMICALS","28 Jul 2014","-","-","-","3549.73"
"NIFTY CHEMICALS","25 Jul 2014","-","-","-","3589.59"
"NIFTY CHEMICALS","24 Jul 2014","-","-","-","3623.48"
"NIFTY CHEMICALS","23 Jul 2014","-","-","-","3587.70"
"NIFTY CHEMICALS","22 Jul 2014","-","-","-","3548.02"
"NIFTY CHEMICALS","21 Jul 2014","-","-","-","3519.23"
"NIFTY CHEMICALS","18 Jul 2014","-","-","-","3510.64"
"NIFTY CHEMICALS","17 Jul 2014","-","-","-","3511.65"
"NIFTY CHEMICALS","16 Jul 2014","-","-","-","3441.08"
"NIFTY CHEMICALS","15 Jul 2014","-","-","-","3370.19"
"NIFTY CHEMICALS","14 Jul 2014","-","-","-","3328.62"
"NIFTY CHEMICALS","11 Jul 2014","-","-","-","3318.27"
"NIFTY CHEMICALS","10 Jul 2014","-","-","-","3385.43"
"NIFTY CHEMICALS","09 Jul 2014","-","-","-","3372.83"
"NIFTY CHEMICALS","08 Jul 2014","-","-","-","3387.64"
"NIFTY CHEMICALS","07 Jul 2014","-","-","-","3519.81"
"NIFTY CHEMICALS","04 Jul 2014","-","-","-","3529.55"
"NIFTY CHEMICALS","03 Jul 2014","-","-","-","3466.40"
"NIFTY CHEMICALS","02 Jul 2014","-","-","-","3478.94"
"NIFTY CHEMICALS","01 Jul 2014","-","-","-","3414.45"
"NIFTY CHEMICALS","30 Jun 2014","-","-","-","3397.11"
"NIFTY CHEMICALS","27 Jun 2014","-","-","-","3323.06"
"NIFTY CHEMICALS","26 Jun 2014","-","-","-","3320.40"
"NIFTY CHEMICALS","25 Jun 2014","-","-","-","3351.09"
"NIFTY CHEMICALS","24 Jun 2014","-","-","-","3343.79"
"NIFTY CHEMICALS","23 Jun 2014","-","-","-","3284.81"
"NIFTY CHEMICALS","20 Jun 2014","-","-","-","3265.69"
"NIFTY CHEMICALS","19 Jun 2014","-","-","-","3283.70"
"NIFTY CHEMICALS","18 Jun 2014","-","-","-","3285.83"
"NIFTY CHEMICALS","17 Jun 2014","-","-","-","3284.34"
"NIFTY CHEMICALS","16 Jun 2014","-","-","-","3201.49"
"NIFTY CHEMICALS","13 Jun 2014","-","-","-","3162.22"
"NIFTY CHEMICALS","12 Jun 2014","-","-","-","3248.81"
"NIFTY CHEMICALS","11 Jun 2014","-","-","-","3232.33"
"NIFTY CHEMICALS","10 Jun 2014","-","-","-","3246.25"
"NIFTY CHEMICALS","09 Jun 2014","-","-","-","3279.04"
"NIFTY CHEMICALS","06 Jun 2014","-","-","-","3257.15"
"NIFTY CHEMICALS","05 Jun 2014","-","-","-","3190.79"
"NIFTY CHEMICALS","04 Jun 2014","-","-","-","3156.81"
"NIFTY CHEMICALS","03 Jun 2014","-","-","-","3093.34"
"NIFTY CHEMICALS","02 Jun 2014","-","-","-","3055.83"
"NIFTY CHEMICALS","30 May 2014","-","-","-","3050.83"
"NIFTY CHEMICALS","29 May 2014","-","-","-","3092.98"
"NIFTY CHEMICALS","28 May 2014","-","-","-","3154.26"
"NIFTY CHEMICALS","27 May 2014","-","-","-","3098.71"
"NIFTY CHEMICALS","26 May 2014","-","-","-","3123.78"
"NIFTY CHEMICALS","23 May 2014","-","-","-","3183.06"
"NIFTY CHEMICALS","22 May 2014","-","-","-","3140.46"
"NIFTY CHEMICALS","21 May 2014","-","-","-","3061.50"
"NIFTY CHEMICALS","20 May 2014","-","-","-","3022.49"
"NIFTY CHEMICALS","19 May 2014","-","-","-","2980.20"
"NIFTY CHEMICALS","16 May 2014","-","-","-","2886.06"
"NIFTY CHEMICALS","15 May 2014","-","-","-","2869.29"
"NIFTY CHEMICALS","14 May 2014","-","-","-","2934.54"
"NIFTY CHEMICALS","13 May 2014","-","-","-","2884.49"
"NIFTY CHEMICALS","12 May 2014","-","-","-","2862.06"
"NIFTY CHEMICALS","09 May 2014","-","-","-","2843.41"
"NIFTY CHEMICALS","08 May 2014","-","-","-","2814.42"
"NIFTY CHEMICALS","07 May 2014","-","-","-","2807.39"
"NIFTY CHEMICALS","06 May 2014","-","-","-","2832.88"
"NIFTY CHEMICALS","05 May 2014","-","-","-","2821.72"
"NIFTY CHEMICALS","02 May 2014","-","-","-","2794.11"
"NIFTY CHEMICALS","30 Apr 2014","-","-","-","2804.40"
"NIFTY CHEMICALS","29 Apr 2014","-","-","-","2839.12"
"NIFTY CHEMICALS","28 Apr 2014","-","-","-","2855.15"
"NIFTY CHEMICALS","25 Apr 2014","-","-","-","2843.83"
"NIFTY CHEMICALS","23 Apr 2014","-","-","-","2876.54"
"NIFTY CHEMICALS","22 Apr 2014","-","-","-","2872.45"
"NIFTY CHEMICALS","21 Apr 2014","-","-","-","2850.47"
"NIFTY CHEMICALS","17 Apr 2014","-","-","-","2815.58"
"NIFTY CHEMICALS","16 Apr 2014","-","-","-","2793.56"
"NIFTY CHEMICALS","15 Apr 2014","-","-","-","2805.99"
"NIFTY CHEMICALS","11 Apr 2014","-","-","-","2834.39"
"NIFTY CHEMICALS","10 Apr 2014","-","-","-","2810.04"
"NIFTY CHEMICALS","09 Apr 2014","-","-","-","2762.68"
"NIFTY CHEMICALS","07 Apr 2014","-","-","-","2747.35"
"NIFTY CHEMICALS","04 Apr 2014","-","-","-","2745.24"
"NIFTY CHEMICALS","03 Apr 2014","-","-","-","2761.64"
"NIFTY CHEMICALS","02 Apr 2014","-","-","-","2753.74"
"NIFTY CHEMICALS","01 Apr 2014","-","-","-","2738.19"
"NIFTY CHEMICALS","31 Mar 2014","-","-","-","2729.13"
"NIFTY CHEMICALS","28 Mar 2014","-","-","-","2700.30"
"NIFTY CHEMICALS","27 Mar 2014","-","-","-","2671.93"
"NIFTY CHEMICALS","26 Mar 2014","-","-","-","2663.14"
"NIFTY CHEMICALS","25 Mar 2014","-","-","-","2639.34"
"NIFTY CHEMICALS","24 Mar 2014","-","-","-","2605.18"
"NIFTY CHEMICALS","22 Mar 2014","-","-","-","2623.90"
"NIFTY CHEMICALS","21 Mar 2014","-","-","-","2614.09"
"NIFTY CHEMICALS","20 Mar 2014","-","-","-","2578.65"
"NIFTY CHEMICALS","19 Mar 2014","-","-","-","2595.17"
"NIFTY CHEMICALS","18 Mar 2014","-","-","-","2567.15"
"NIFTY CHEMICALS","14 Mar 2014","-","-","-","2560.51"
"NIFTY CHEMICALS","13 Mar 2014","-","-","-","2566.88"
"NIFTY CHEMICALS","12 Mar 2014","-","-","-","2586.32"
"NIFTY CHEMICALS","11 Mar 2014","-","-","-","2589.56"
"NIFTY CHEMICALS","10 Mar 2014","-","-","-","2584.78"
"NIFTY CHEMICALS","07 Mar 2014","-","-","-","2596.24"
"NIFTY CHEMICALS","06 Mar 2014","-","-","-","2625.78"
"NIFTY CHEMICALS","05 Mar 2014","-","-","-","2610.88"
"NIFTY CHEMICALS","04 Mar 2014","-","-","-","2608.53"
"NIFTY CHEMICALS","03 Mar 2014","-","-","-","2524.25"
"NIFTY CHEMICALS","28 Feb 2014","-","-","-","2523.51"
"NIFTY CHEMICALS","26 Feb 2014","-","-","-","2531.82"
"NIFTY CHEMICALS","25 Feb 2014","-","-","-","2527.04"
"NIFTY CHEMICALS","24 Feb 2014","-","-","-","2504.81"
"NIFTY CHEMICALS","21 Feb 2014","-","-","-","2483.10"
"NIFTY CHEMICALS","20 Feb 2014","-","-","-","2465.70"
"NIFTY CHEMICALS","19 Feb 2014","-","-","-","2473.31"
"NIFTY CHEMICALS","18 Feb 2014","-","-","-","2468.67"
"NIFTY CHEMICALS","17 Feb 2014","-","-","-","2467.31"
"NIFTY CHEMICALS","14 Feb 2014","-","-","-","2451.52"
"NIFTY CHEMICALS","13 Feb 2014","-","-","-","2463.62"
"NIFTY CHEMICALS","12 Feb 2014","-","-","-","2504.18"
"NIFTY CHEMICALS","11 Feb 2014","-","-","-","2478.41"
"NIFTY CHEMICALS","10 Feb 2014","-","-","-","2480.64"
"NIFTY CHEMICALS","07 Feb 2014","-","-","-","2473.85"
"NIFTY CHEMICALS","06 Feb 2014","-","-","-","2431.79"
"NIFTY CHEMICALS","05 Feb 2014","-","-","-","2435.62"
"NIFTY CHEMICALS","04 Feb 2014","-","-","-","2439.70"
"NIFTY CHEMICALS","03 Feb 2014","-","-","-","2465.95"
"NIFTY CHEMICALS","31 Jan 2014","-","-","-","2481.30"
"NIFTY CHEMICALS","30 Jan 2014","-","-","-","2455.91"
"NIFTY CHEMICALS","29 Jan 2014","-","-","-","2474.45"
"NIFTY CHEMICALS","28 Jan 2014","-","-","-","2429.93"
"NIFTY CHEMICALS","27 Jan 2014","-","-","-","2413.26"
"NIFTY CHEMICALS","24 Jan 2014","-","-","-","2476.33"
"NIFTY CHEMICALS","23 Jan 2014","-","-","-","2499.85"
"NIFTY CHEMICALS","22 Jan 2014","-","-","-","2512.51"
"NIFTY CHEMICALS","21 Jan 2014","-","-","-","2495.94"
"NIFTY CHEMICALS","20 Jan 2014","-","-","-","2485.95"
"NIFTY CHEMICALS","17 Jan 2014","-","-","-","2476.12"
"NIFTY CHEMICALS","16 Jan 2014","-","-","-","2494.22"
"NIFTY CHEMICALS","15 Jan 2014","-","-","-","2518.78"
"NIFTY CHEMICALS","14 Jan 2014","-","-","-","2507.16"
"NIFTY CHEMICALS","13 Jan 2014","-","-","-","2515.80"
"NIFTY CHEMICALS","10 Jan 2014","-","-","-","2538.69"
"NIFTY CHEMICALS","09 Jan 2014","-","-","-","2562.55"
"NIFTY CHEMICALS","08 Jan 2014","-","-","-","2554.06"
"NIFTY CHEMICALS","07 Jan 2014","-","-","-","2525.10"
"NIFTY CHEMICALS","06 Jan 2014","-","-","-","2531.20"
"NIFTY CHEMICALS","03 Jan 2014","-","-","-","2519.77"
"NIFTY CHEMICALS","02 Jan 2014","-","-","-","2530.20"
"NIFTY CHEMICALS","01 Jan 2014","-","-","-","2573.55"
"NIFTY CHEMICALS","31 Dec 2013","-","-","-","2557.96"
"NIFTY CHEMICALS","30 Dec 2013","-","-","-","2551.87"
"NIFTY CHEMICALS","27 Dec 2013","-","-","-","2547.21"
"NIFTY CHEMICALS","26 Dec 2013","-","-","-","2540.00"
"NIFTY CHEMICALS","24 Dec 2013","-","-","-","2525.82"
"NIFTY CHEMICALS","23 Dec 2013","-","-","-","2508.07"
"NIFTY CHEMICALS","20 Dec 2013","-","-","-","2503.55"
"NIFTY CHEMICALS","19 Dec 2013","-","-","-","2499.98"
"NIFTY CHEMICALS","18 Dec 2013","-","-","-","2487.96"
"NIFTY CHEMICALS","17 Dec 2013","-","-","-","2487.10"
"NIFTY CHEMICALS","16 Dec 2013","-","-","-","2473.11"
"NIFTY CHEMICALS","13 Dec 2013","-","-","-","2494.13"
"NIFTY CHEMICALS","12 Dec 2013","-","-","-","2515.30"
"NIFTY CHEMICALS","11 Dec 2013","-","-","-","2513.24"
"NIFTY CHEMICALS","10 Dec 2013","-","-","-","2501.41"
"NIFTY CHEMICALS","09 Dec 2013","-","-","-","2518.70"
"NIFTY CHEMICALS","06 Dec 2013","-","-","-","2509.03"
"NIFTY CHEMICALS","05 Dec 2013","-","-","-","2516.23"
"NIFTY CHEMICALS","04 Dec 2013","-","-","-","2534.88"
"NIFTY CHEMICALS","03 Dec 2013","-","-","-","2559.26"
"NIFTY CHEMICALS","02 Dec 2013","-","-","-","2562.26"
"NIFTY CHEMICALS","29 Nov 2013","-","-","-","2530.99"
"NIFTY CHEMICALS","28 Nov 2013","-","-","-","2495.84"
"NIFTY CHEMICALS","27 Nov 2013","-","-","-","2500.97"
"NIFTY CHEMICALS","26 Nov 2013","-","-","-","2500.60"
"NIFTY CHEMICALS","25 Nov 2013","-","-","-","2485.03"
"NIFTY CHEMICALS","22 Nov 2013","-","-","-","2466.17"
"NIFTY CHEMICALS","21 Nov 2013","-","-","-","2456.99"
"NIFTY CHEMICALS","20 Nov 2013","-","-","-","2486.17"
"NIFTY CHEMICALS","19 Nov 2013","-","-","-","2478.72"
"NIFTY CHEMICALS","18 Nov 2013","-","-","-","2490.15"
"NIFTY CHEMICALS","14 Nov 2013","-","-","-","2467.38"
"NIFTY CHEMICALS","13 Nov 2013","-","-","-","2452.99"
"NIFTY CHEMICALS","12 Nov 2013","-","-","-","2464.47"
"NIFTY CHEMICALS","11 Nov 2013","-","-","-","2454.59"
"NIFTY CHEMICALS","08 Nov 2013","-","-","-","2455.84"
"NIFTY CHEMICALS","07 Nov 2013","-","-","-","2447.88"
"NIFTY CHEMICALS","06 Nov 2013","-","-","-","2452.03"
"NIFTY CHEMICALS","05 Nov 2013","-","-","-","2472.06"
"NIFTY CHEMICALS","03 Nov 2013","-","-","-","2483.95"
"NIFTY CHEMICALS","01 Nov 2013","-","-","-","2446.54"
"NIFTY CHEMICALS","31 Oct 2013","-","-","-","2433.96"
"NIFTY CHEMICALS","30 Oct 2013","-","-","-","2387.01"
"NIFTY CHEMICALS","29 Oct 2013","-","-","-","2354.63"
"NIFTY CHEMICALS","28 Oct 2013","-","-","-","2340.75"
"NIFTY CHEMICALS","25 Oct 2013","-","-","-","2337.25"
"NIFTY CHEMICALS","24 Oct 2013","-","-","-","2336.00"
